ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1583,.49788,.48246,1.16365,.96082,-.31685,-.24649,-.15487,-1.27553,.43852,1.46191,-.21712,-.84637,CL4,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1584,.49788,-.48246,-.05921,.96082,-.31685,.31287,-1.23177,-.01928,.76096,.12331,-.71126,-.84637,CL6,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1585,.49788,.48246,1.16365,.96082,-.31685,.73545,2.32338,.14143,1.81866,.12331,.19268,.7654,CL5,CL0,CL0,CL0,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1586,-.07854,.48246,.45468,.96082,-.31685,.13606,1.11406,.14143,-.15487,.58489,.88113,.40148,CL6,CL1,CL2,CL3,CL6,CL2,CL6,CL4,CL2,CL3,CL0,CL1,CL3,CL0,CL0,CL2,CL3,CL0,CL0
1587,.49788,.48246,.45468,.96082,-.31685,.04257,-.15487,.88309,-.30172,.58489,.19268,-.84637,CL5,CL1,CL1,CL3,CL6,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL1,CL1,CL1,CL0,CL0
1588,.49788,.48246,-.05921,.96082,-.31685,-.34799,.80523,-1.68062,-.60633,.41594,-.21712,-.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1589,.49788,-.48246,-1.7379,.96082,-.31685,-1.32828,2.127,-.58331,-.60633,.12331,-.21712,-.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1590,.49788,-.48246,-.05921,.96082,-.31685,-2.05048,1.45421,-.01928,.28783,.93949,.52975,.07987,CL4,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1591,.49788,.48246,.45468,.96082,-.31685,.82562,-.69509,-.84732,1.45039,1.13407,-.21712,.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1592,1.09449,.48246,-.05921,.96082,-.31685,-2.05048,.80523,-.97631,2.75696,1.13407,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1593,1.09449,.48246,.45468,.96082,-.31685,-.79151,1.93886,-.45174,1.11406,.41594,.88113,1.92173,CL5,CL0,CL1,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
1594,.49788,.48246,1.98437,.96082,-.31685,.04257,.80523,.29338,-.01729,-.14277,-.21712,-.52593,CL5,CL1,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1595,-.07854,.48246,.45468,.96082,-.31685,-.24649,1.11406,-.45174,-.15487,.41594,-.71126,-.84637,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1596,-.07854,.48246,.45468,.96082,-.31685,-.58016,1.74091,.88309,-.01729,-.27607,1.29221,.7654,CL5,CL0,CL1,CL0,CL5,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL3,CL0,CL0
1597,1.82213,.48246,-.61113,.96082,-.31685,-.05188,.63779,.14143,.43852,.41594,-.21712,-1.54858,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1598,.49788,.48246,.45468,.96082,-.31685,-.67825,.32197,-.97631,.59042,.12331,-.71126,-.84637,CL5,CL0,CL1,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1599,-.07854,.48246,1.16365,.96082,-.31685,-.79151,1.2861,-1.82919,.13136,.7583,-.71126,-.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1600,-.07854,.48246,-.05921,.96082,-.31685,-1.1943,1.11406,-1.42424,.28783,-.00665,-.71126,-.84637,CL4,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1601,-.07854,.48246,-.05921,.96082,-.31685,-.67825,.96248,-1.11902,-.15487,.58489,.19268,-.21575,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1602,-.07854,-.48246,1.16365,.96082,-.31685,.13606,.63779,.14143,-.91699,1.63088,-.71126,-1.54858,CL4,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1603,1.82213,.48246,1.16365,.96082,-.31685,.31287,.47617,1.06238,-.30172,-.78155,.52975,.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1604,-.07854,.48246,.45468,.96082,-.31685,-.05188,2.8595,1.88511,.94156,-.89891,1.86203,1.2247,CL4,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1605,1.09449,-.48246,-1.7379,.96082,-.31685,-.34799,1.93886,-.01928,.76096,1.30612,-1.37983,-.84637,CL5,CL0,CL2,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1606,-.07854,.48246,.45468,.96082,-.50212,-.24649,2.127,-2.21069,-.91699,-.14277,1.29221,-.21575,CL0,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1607,.49788,.48246,-.05921,.96082,-.31685,-1.55078,1.45421,.44585,.43852,.58489,-.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL0
1608,.49788,.48246,1.16365,.96082,-.31685,-.79151,.32197,-.01928,-.15487,1.13407,-.21712,-.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1609,-.07854,-.48246,-.61113,-.57009,-.31685,-.24649,-1.09207,2.44904,-.91699,-.65253,1.29221,.7654,CL3,CL5,CL5,CL5,CL5,CL3,CL4,CL3,CL3,CL5,CL2,CL0,CL6,CL3,CL2,CL3,CL6,CL0,CL1
1610,-.07854,.48246,.45468,.96082,-.31685,-.14882,-1.09207,-1.68062,.94156,.7583,-.71126,-2.07848,CL4,CL0,CL1,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1611,1.09449,.48246,.45468,.96082,-.31685,.22393,.63779,-.97631,.76096,-.52745,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1612,-.07854,.48246,.45468,.96082,-.31685,-.34799,-.43999,-1.42424,1.11406,.93949,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1613,.49788,.48246,.45468,.96082,-.22166,.13606,1.2861,-.97631,.43852,-.00665,-.21712,-.21575,CL5,CL1,CL1,CL3,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1
1614,-.07854,-.48246,-.61113,.96082,-.31685,-2.52197,2.32338,.29338,-1.47955,.58489,.88113,1.2247,CL4,CL1,CL2,CL0,CL6,CL1,CL6,CL3,CL0,CL4,CL0,CL0,CL3,CL1,CL0,CL2,CL0,CL0,CL1
1615,.49788,.48246,1.98437,.96082,-.31685,-1.1943,.47617,1.24033,1.11406,3.00537,-.21712,.07987,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1616,1.82213,-.48246,-.05921,.96082,-.31685,.62967,-1.50796,-1.55521,.76096,-.40581,.19268,-.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1617,-.07854,-.48246,1.16365,.96082,-.31685,.52135,.00332,.7233,.59042,-.27607,.88113,1.92173,CL5,CL0,CL1,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL3,CL0,CL0
1618,1.09449,-.48246,-.05921,.96082,-.31685,.31287,.16767,-1.11902,.59042,.58489,.52975,-.52593,CL5,CL0,CL0,CL4,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1619,-.07854,-.48246,-.61113,-.57009,-.31685,.31287,-.30033,1.06238,-.30172,-.89891,.88113,1.92173,CL5,CL4,CL0,CL5,CL6,CL6,CL4,CL3,CL1,CL2,CL3,CL1,CL2,CL3,CL4,CL3,CL6,CL0,CL0
1620,1.09449,-.48246,-.05921,.96082,-.31685,.13606,.00332,-.45174,-.60633,.7583,-.21712,.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1621,-.07854,-.48246,.45468,.96082,-1.10702,1.37297,-.30033,-.97631,-.30172,-.27607,.19268,-.52593,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1622,.49788,-.48246,-.05921,.96082,-.31685,-1.55078,-.15487,.58331,.43852,1.13407,.19268,-.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1623,.49788,-.48246,.45468,.96082,-.31685,.52135,-.80615,-1.27553,.59042,-.89891,.19268,-1.18084,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1624,1.09449,-.48246,1.16365,.96082,-.31685,.13606,-.69509,-.17779,-.76096,-.27607,-.71126,-.84637,CL5,CL1,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1625,.49788,-.48246,-.61113,.96082,-.31685,-.79151,.47617,-.01928,.13136,.12331,-.21712,.07987,CL5,CL1,CL2,CL3,CL6,CL3,CL5,CL2,CL1,CL2,CL0,CL2,CL0,CL1,CL2,CL2,CL2,CL0,CL0
1626,.49788,.48246,-.05921,.96082,-.31685,-.79151,.32197,-1.27553,.76096,.7583,-1.37983,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1627,-.07854,.48246,-.05921,.96082,-.31685,-1.43907,.63779,-1.42424,.59042,.58489,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1628,-.07854,.48246,1.16365,.96082,-.31685,-1.86962,1.2861,-1.27553,-.15487,1.46191,-1.37983,-2.07848,CL4,CL1,CL0,CL3,CL6,CL1,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1629,-.07854,.48246,1.16365,.96082,-.31685,.62967,.00332,-.01928,.76096,-.00665,-1.37983,-.52593,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1630,1.09449,.48246,-.05921,.96082,-.31685,.13606,-.15487,-.84732,.28783,.58489,.52975,-.52593,CL2,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0
1631,.49788,.48246,.45468,.96082,-.31685,-.14882,.47617,.88309,-1.07533,-1.0145,.19268,.40148,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1632,.49788,.48246,-.05921,.96082,-.31685,-2.21844,.47617,-.17779,2.75696,1.13407,-.71126,-.84637,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1633,.49788,-.48246,-.05921,.24923,-.31685,1.60383,.16767,-.45174,-.01729,1.81175,1.29221,1.92173,CL6,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
1634,1.09449,.48246,-.05921,.96082,-1.10702,-.34799,.32197,-.84732,-.30172,.41594,.88113,.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1635,-.95197,.48246,-1.22751,.96082,-.31685,.04257,-1.37639,-1.27553,-.01729,-.00665,-1.37983,-2.07848,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1636,1.82213,-.48246,-2.43591,.96082,-.31685,-1.43907,.00332,-1.68062,.43852,.58489,-.71126,-.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1637,1.09449,.48246,-.05921,.96082,-.31685,.04257,.63779,-1.68062,-1.07533,-.00665,-.71126,-1.18084,CL4,CL0,CL1,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1638,-.95197,-.48246,-.61113,-.57009,-.31685,1.8399,-1.23177,.14143,-1.47955,-1.0145,.88113,1.2247,CL5,CL6,CL0,CL0,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL4,CL0,CL0,CL5,CL0,CL5
1639,1.09449,.48246,-1.7379,.96082,-.31685,.22393,-.57545,-.71727,.28783,.41594,-.71126,-.52593,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1640,1.09449,.48246,-.05921,.96082,-.31685,-.05188,.16767,-.97631,-.15487,-.27607,.19268,-1.18084,CL6,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1641,.49788,.48246,-.05921,.96082,-.31685,.31287,.63779,-.58331,.59042,.12331,.52975,.07987,CL6,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1642,1.09449,.48246,-.05921,.96082,-.31685,1.02119,.00332,-.17779,.94156,.93949,.19268,-.84637,CL5,CL0,CL0,CL4,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1643,-.07854,.48246,1.16365,.96082,-.31685,-1.69163,.47617,-1.42424,-.30172,1.13407,-1.37983,-.84637,CL4,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1644,1.09449,.48246,-.05921,.96082,-.31685,.04257,-.80615,-.01928,.43852,-.14277,-.71126,-.84637,CL3,CL0,CL0,CL0,CL1,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1645,-.07854,.48246,1.16365,.96082,-.31685,-.67825,-.15487,-.71727,.76096,.25953,-.21712,-.21575,CL3,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1646,1.09449,-.48246,-1.7379,.96082,-.31685,.04257,1.11406,-.31776,-.01729,-.14277,-.21712,-.52593,CL5,CL1,CL0,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1647,.49788,-.48246,-.05921,.96082,-.31685,.04257,-.94779,.14143,.94156,.58489,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1648,.49788,-.48246,-.05921,.96082,-.31685,.82562,-.80615,-.58331,.43852,-.40581,.19268,.40148,CL5,CL0,CL3,CL2,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL1,CL1,CL0,CL0
1649,-.07854,.48246,1.16365,.96082,-.31685,-.67825,.47617,-.17779,.76096,1.46191,-.21712,-.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1650,-.07854,.48246,.45468,.96082,-.31685,-.14882,-.30033,-.84732,-.30172,1.46191,-.71126,-.21575,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1651,-.07854,.48246,.45468,.96082,-.31685,.04257,1.58487,1.24033,1.2861,.58489,1.29221,.40148,CL5,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL1,CL0,CL0
1652,1.82213,-.48246,-.61113,-.57009,-.31685,-1.69163,-1.23177,-.84732,-1.47955,-.40581,-.71126,.7654,CL4,CL1,CL1,CL1,CL6,CL2,CL4,CL1,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
1653,-.95197,-.48246,.45468,-.57009,-.31685,.22393,-1.23177,.29338,-.45321,-1.13788,.19268,-1.18084,CL5,CL0,CL0,CL4,CL5,CL6,CL5,CL3,CL0,CL0,CL6,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL3
1654,-.07854,.48246,1.98437,.96082,-.31685,-.79151,.96248,-.31776,1.81866,1.46191,-.71126,.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1655,1.82213,-.48246,-1.7379,.96082,-.31685,.31287,-.30033,-.71727,-1.6209,.41594,-.21712,-1.18084,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1656,.49788,.48246,.45468,.96082,-.31685,-.79151,1.11406,-1.82919,.76096,.93949,-.71126,-1.54858,CL5,CL1,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0
1657,-.95197,.48246,.45468,.96082,-.31685,1.72012,-1.23177,-.71727,-.60633,.12331,-1.37983,.40148,CL4,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1658,-.07854,-.48246,-.61113,.24923,-.31685,-1.69163,.16767,-.31776,-.45321,.93949,-.21712,.07987,CL3,CL3,CL0,CL3,CL5,CL3,CL5,CL3,CL3,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0
1659,-.95197,-.48246,-.05921,.96082,-.31685,-.14882,.80523,2.44904,.43852,-.00665,1.29221,1.2247,CL4,CL2,CL0,CL0,CL6,CL3,CL3,CL2,CL0,CL3,CL0,CL6,CL3,CL3,CL0,CL2,CL6,CL0,CL0
1660,1.09449,.48246,.45468,.96082,-.31685,-2.21844,.63779,.29338,.13136,.41594,-1.37983,-.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1661,.49788,.48246,-.05921,.96082,-.31685,1.60383,.16767,2.15324,-1.34289,-1.38502,1.86203,1.92173,CL3,CL5,CL2,CL3,CL5,CL3,CL6,CL4,CL2,CL3,CL2,CL2,CL2,CL2,CL6,CL3,CL6,CL0,CL0
1662,-.95197,.48246,-2.43591,.96082,-.31685,-.67825,-.15487,-.31776,1.61108,-.27607,-.71126,.40148,CL2,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
1663,-.07854,-.48246,-.05921,-.28519,-.31685,-.67825,1.11406,-.01928,.43852,-.14277,.88113,.7654,CL5,CL2,CL2,CL3,CL6,CL6,CL6,CL4,CL2,CL4,CL0,CL2,CL2,CL0,CL0,CL2,CL6,CL0,CL0
1664,-.07854,.48246,-.61113,.96082,-.31685,-1.05308,.00332,-.31776,.43852,-.78155,.19268,.40148,CL4,CL3,CL2,CL0,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL2,CL4,CL0,CL0,CL2,CL4,CL0,CL0
1665,-.07854,.48246,1.98437,.96082,-.31685,.04257,.47617,.44585,.76096,-.14277,1.86203,1.2247,CL5,CL2,CL2,CL4,CL6,CL2,CL6,CL3,CL2,CL3,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL0,CL0
1666,-.07854,.48246,.45468,.96082,-.31685,-.58016,.47617,-.71727,2.03972,.93949,.19268,-.21575,CL5,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1667,-.95197,-.48246,-.61113,.96082,-.31685,.04257,.96248,1.65653,-.60633,.12331,1.86203,1.2247,CL4,CL3,CL0,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL3,CL3,CL3,CL3,CL0,CL3,CL0,CL2
1668,-.07854,.48246,1.98437,-.09765,-.31685,.13606,-.43999,-1.55521,-.01729,.93949,-1.37983,-1.54858,CL3,CL0,CL0,CL2,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
1669,.49788,-.48246,-.05921,.96082,-.31685,.62967,-1.09207,-.84732,-.91699,.41594,.19268,.40148,CL3,CL1,CL1,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL1,CL6,CL0,CL0
1670,.49788,.48246,.45468,-.09765,-.31685,-1.1943,-.57545,-.71727,.43852,.93949,.88113,.7654,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1671,1.09449,-.48246,.45468,.96082,-.31685,.62967,-.80615,-1.82919,-1.07533,.12331,-.71126,-.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1672,1.82213,-.48246,.45468,.96082,-.31685,.62967,-.43999,1.24033,.94156,-1.13788,-.71126,-.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1673,-.07854,.48246,.45468,.96082,-.31685,-.58016,.16767,-.58331,.76096,-1.13788,-.21712,.07987,CL3,CL0,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL0
1674,-.07854,-.48246,-.05921,.21128,-.31685,-1.05308,.47617,.88309,.43852,.7583,-.71126,-.21575,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL0,CL2,CL4,CL0,CL0
1675,1.09449,-.48246,-.05921,.96082,-.31685,-.46725,.16767,-1.42424,-.30172,2.33337,-.71126,-1.18084,CL5,CL0,CL0,CL2,CL2,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1676,.49788,-.48246,-.05921,.96082,-.31685,-.79151,1.11406,-2.09015,-.30172,-.52745,-.21712,-1.18084,CL5,CL0,CL1,CL4,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1677,-.07854,.48246,.45468,.96082,-.31685,2.28554,-2.11437,-.97631,1.11406,-.65253,-1.37983,-.84637,CL3,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1678,-.95197,.48246,-.61113,-.57009,-.31685,1.37297,.00332,-.01928,.76096,-.27607,.19268,-.21575,CL5,CL0,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL6,CL0,CL0,CL2,CL4,CL0,CL3,CL6,CL0,CL0
1679,1.09449,.48246,-.05921,.96082,-.31685,-.24649,.80523,-1.68062,1.2861,1.13407,-.71126,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1680,-.95197,.48246,.45468,.96082,-.31685,.13606,.63779,-.01928,-2.21844,1.63088,.19268,.40148,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1681,-.95197,.48246,.45468,.96082,-.31685,-.05188,1.2861,-.71727,.43852,.41594,-.71126,-.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1682,1.09449,.48246,-.61113,.96082,-.31685,-.24649,1.58487,-.84732,1.2861,.58489,-.71126,-.84637,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1683,1.09449,-.48246,-.05921,.96082,-.31685,-.46725,.47617,-1.11902,-.76096,-.14277,-.21712,.7654,CL5,CL2,CL2,CL1,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL0,CL0
1684,-.95197,-.48246,-.61113,-.57009,-1.10702,.13606,-1.6334,-.01928,.43852,-1.5184,-.21712,-.21575,CL4,CL2,CL0,CL0,CL6,CL3,CL5,CL3,CL0,CL2,CL0,CL3,CL2,CL3,CL0,CL2,CL6,CL0,CL0
